match_id,summoner_name,champion_id,role,win,bans_team_1,bans_team_2
EUW1_7200819959,a354w3affaw,38,MIDDLE,True,"[120, 799, 104, 72, 3]","[39, 555, 81, 104, 76]"
EUW1_7200819959,ardaffler,22,BOTTOM,True,"[120, 799, 104, 72, 3]","[39, 555, 81, 104, 76]"
EUW1_7200819959,Τadej Pogačar,201,UTILITY,True,"[120, 799, 104, 72, 3]","[39, 555, 81, 104, 76]"
EUW1_7200719345,KETAMININJECTER,54,MIDDLE,True,"[201, 517, 163, 84, 92]","[12, 7, 51, 86, 799]"
EUW1_7200719345,Morendafydd,72,JUNGLE,True,"[201, 517, 163, 84, 92]","[12, 7, 51, 86, 799]"
EUW1_7200719345,Infinfi,134,TOP,True,"[201, 517, 163, 84, 92]","[12, 7, 51, 86, 799]"
EUW1_7200719345,DACH ad king,119,BOTTOM,True,"[201, 517, 163, 84, 92]","[12, 7, 51, 86, 799]"
EUW1_7200719345,Biga Ranx,3,UTILITY,True,"[201, 517, 163, 84, 92]","[12, 7, 51, 86, 799]"
EUW1_7200719345,Scarfaceee,516,TOP,False,"[201, 517, 163, 84, 92]","[12, 7, 51, 86, 799]"
EUW1_7200719345,,64,JUNGLE,False,"[201, 517, 163, 84, 92]","[12, 7, 51, 86, 799]"
EUW1_7200719345,tydyjnj,777,MIDDLE,False,"[201, 517, 163, 84, 92]","[12, 7, 51, 86, 799]"
EUW1_7200719345,,360,BOTTOM,False,"[201, 517, 163, 84, 92]","[12, 7, 51, 86, 799]"
EUW1_7200719345,,40,UTILITY,False,"[201, 517, 163, 84, 92]","[12, 7, 51, 86, 799]"
EUW1_7198797886,XXXXXXXXY1,39,TOP,True,"[119, 910, 42, 107, 78]","[799, -1, 42, 119, 893]"
EUW1_7198797886,Łanz,427,JUNGLE,True,"[119, 910, 42, 107, 78]","[799, -1, 42, 119, 893]"
EUW1_7198797886,Pursuing,238,MIDDLE,True,"[119, 910, 42, 107, 78]","[799, -1, 42, 119, 893]"
EUW1_7198797886,WelcomeToLosersQ,518,BOTTOM,True,"[119, 910, 42, 107, 78]","[799, -1, 42, 119, 893]"
EUW1_7198797886,B1G MENTAL,117,UTILITY,True,"[119, 910, 42, 107, 78]","[799, -1, 42, 119, 893]"
EUW1_7198797886,PoEs tk,92,TOP,False,"[119, 910, 42, 107, 78]","[799, -1, 42, 119, 893]"
EUW1_7198797886,Bigby WoIf,104,JUNGLE,False,"[119, 910, 42, 107, 78]","[799, -1, 42, 119, 893]"
EUW1_7198797886,xxxaaasss3,38,MIDDLE,False,"[119, 910, 42, 107, 78]","[799, -1, 42, 119, 893]"
EUW1_7198797886,Krimson fan acc,22,BOTTOM,False,"[119, 910, 42, 107, 78]","[799, -1, 42, 119, 893]"
EUW1_7198797886,ßøøƒ GøøD,555,UTILITY,False,"[119, 910, 42, 107, 78]","[799, -1, 42, 119, 893]"
EUW1_7191064718,Yasuo Slayer,150,TOP,True,"[58, 72, 234, 555, 51]","[64, 72, 154, 799, 92]"
EUW1_7191064718,Erythrophobia,141,JUNGLE,True,"[58, 72, 234, 555, 51]","[64, 72, 154, 799, 92]"
EUW1_7191064718,Mazs,13,MIDDLE,True,"[58, 72, 234, 555, 51]","[64, 72, 154, 799, 92]"
EUW1_7191064718,Miś,22,BOTTOM,True,"[58, 72, 234, 555, 51]","[64, 72, 154, 799, 92]"
EUW1_7191064718,Nγxes,40,UTILITY,True,"[58, 72, 234, 555, 51]","[64, 72, 154, 799, 92]"
EUW1_7191064718,Chance2Win,17,TOP,False,"[58, 72, 234, 555, 51]","[64, 72, 154, 799, 92]"
EUW1_7191064718,idiosyncrasies,203,JUNGLE,False,"[58, 72, 234, 555, 51]","[64, 72, 154, 799, 92]"
EUW1_7191064718,thundercløuds,777,MIDDLE,False,"[58, 72, 234, 555, 51]","[64, 72, 154, 799, 92]"
EUW1_7191064718,Skreaaam,81,BOTTOM,False,"[58, 72, 234, 555, 51]","[64, 72, 154, 799, 92]"
EUW1_7191064718,Abmeraz,526,UTILITY,False,"[58, 72, 234, 555, 51]","[64, 72, 154, 799, 92]"
EUW1_7192072688,Ąnbo,4,TOP,False,"[201, 104, 134, 555, 42]","[62, 555, 7, 799, 60]"
EUW1_7192072688,Banana booom,98,JUNGLE,False,"[201, 104, 134, 555, 42]","[62, 555, 7, 799, 60]"
EUW1_7192072688,SlowQ,910,MIDDLE,False,"[201, 104, 134, 555, 42]","[62, 555, 7, 799, 60]"
EUW1_7192072688,,119,BOTTOM,False,"[201, 104, 134, 555, 42]","[62, 555, 7, 799, 60]"
EUW1_7192072688,LunaDown,44,UTILITY,False,"[201, 104, 134, 555, 42]","[62, 555, 7, 799, 60]"
EUW1_7192072688,Bennyy,516,TOP,True,"[201, 104, 134, 555, 42]","[62, 555, 7, 799, 60]"
EUW1_7192072688,Sinerias,11,JUNGLE,True,"[201, 104, 134, 555, 42]","[62, 555, 7, 799, 60]"
EUW1_7192072688,,518,MIDDLE,True,"[201, 104, 134, 555, 42]","[62, 555, 7, 799, 60]"
EUW1_7192072688,Andolos,110,BOTTOM,True,"[201, 104, 134, 555, 42]","[62, 555, 7, 799, 60]"
EUW1_7192072688,Alterac,902,UTILITY,True,"[201, 104, 134, 555, 42]","[62, 555, 7, 799, 60]"
EUW1_7191047132,normie is ok,98,TOP,False,"[119, 799, 266, 72, 887]","[72, 104, -1, 555, 58]"
EUW1_7191047132,Charlie Heaton,56,JUNGLE,False,"[119, 799, 266, 72, 887]","[72, 104, -1, 555, 58]"
EUW1_7191047132,appreciation0,103,MIDDLE,False,"[119, 799, 266, 72, 887]","[72, 104, -1, 555, 58]"
EUW1_7191047132,Tazaku,526,UTILITY,False,"[119, 799, 266, 72, 887]","[72, 104, -1, 555, 58]"
EUW1_7191047132,Keduii123,42,BOTTOM,False,"[119, 799, 266, 72, 887]","[72, 104, -1, 555, 58]"
EUW1_7191047132,Kongenvenderhjem,41,TOP,True,"[119, 799, 266, 72, 887]","[72, 104, -1, 555, 58]"
EUW1_7191047132,113 Senna acc,254,JUNGLE,True,"[119, 799, 266, 72, 887]","[72, 104, -1, 555, 58]"
EUW1_7191047132,KeepMental1,8,MIDDLE,True,"[119, 799, 266, 72, 887]","[72, 104, -1, 555, 58]"
EUW1_7191047132,qcevwcqsadf,22,BOTTOM,True,"[119, 799, 266, 72, 887]","[72, 104, -1, 555, 58]"
EUW1_7191047132,grisha turbina,147,UTILITY,True,"[119, 799, 266, 72, 887]","[72, 104, -1, 555, 58]"
EUW1_7191860141,GIFGAS,24,TOP,False,"[77, 234, 117, 85, 54]","[246, 42, 3, 80, 555]"
EUW1_7191860141,ya rien c vide,799,JUNGLE,False,"[77, 234, 117, 85, 54]","[246, 42, 3, 80, 555]"
EUW1_7191860141,vitte,61,MIDDLE,False,"[77, 234, 117, 85, 54]","[246, 42, 3, 80, 555]"
EUW1_7191860141,TT Murphy,81,BOTTOM,False,"[77, 234, 117, 85, 54]","[246, 42, 3, 80, 555]"
EUW1_7191860141,KEBINO,518,UTILITY,False,"[77, 234, 117, 85, 54]","[246, 42, 3, 80, 555]"
EUW1_7191860141,Punpapery,86,TOP,True,"[77, 234, 117, 85, 54]","[246, 42, 3, 80, 555]"
EUW1_7191860141,CBuHCBuHapHuk,9,JUNGLE,True,"[77, 234, 117, 85, 54]","[246, 42, 3, 80, 555]"
EUW1_7191860141,Silk iwnl,777,MIDDLE,True,"[77, 234, 117, 85, 54]","[246, 42, 3, 80, 555]"
EUW1_7191860141,KOMPLET BROKEN,119,BOTTOM,True,"[77, 234, 117, 85, 54]","[246, 42, 3, 80, 555]"
EUW1_7191860141,Blebman,40,UTILITY,True,"[77, 234, 117, 85, 54]","[246, 42, 3, 80, 555]"
EUW1_7195917963,2035 TCL Champ,166,MIDDLE,False,"[119, 72, -1, 799, 24]","[107, 72, 103, 555, 58]"
EUW1_7195917963,Li Xiang Chao,234,JUNGLE,False,"[119, 72, -1, 799, 24]","[107, 72, 103, 555, 58]"
EUW1_7195917963,Hollywood Matze,516,TOP,False,"[119, 72, -1, 799, 24]","[107, 72, 103, 555, 58]"
EUW1_7195917963,Arima Kousěi ,42,BOTTOM,False,"[119, 72, -1, 799, 24]","[107, 72, 103, 555, 58]"
EUW1_7195917963,G2 Jorah Mormont,517,UTILITY,False,"[119, 72, -1, 799, 24]","[107, 72, 103, 555, 58]"
EUW1_7195917963,defy all odds,157,MIDDLE,True,"[119, 72, -1, 799, 24]","[107, 72, 103, 555, 58]"
EUW1_7195917963,,120,JUNGLE,True,"[119, 72, -1, 799, 24]","[107, 72, 103, 555, 58]"
EUW1_7195917963,Rewe City,154,TOP,True,"[119, 72, -1, 799, 24]","[107, 72, 103, 555, 58]"
EUW1_7195917963,,22,BOTTOM,True,"[119, 72, -1, 799, 24]","[107, 72, 103, 555, 58]"
EUW1_7195917963,papi carlo,267,UTILITY,True,"[119, 72, -1, 799, 24]","[107, 72, 103, 555, 58]"
EUW1_7192583660,Godskin Apostle,58,TOP,True,"[111, 7, 24, 555, 799]","[81, 897, 119, 7, 76]"
EUW1_7192583660,113 Senna acc,72,JUNGLE,True,"[111, 7, 24, 555, 799]","[81, 897, 119, 7, 76]"
EUW1_7192583660,Ag0ny,134,MIDDLE,True,"[111, 7, 24, 555, 799]","[81, 897, 119, 7, 76]"
EUW1_7192583660,KC NEXT ADKING,523,BOTTOM,True,"[111, 7, 24, 555, 799]","[81, 897, 119, 7, 76]"
EUW1_7192583660,,117,UTILITY,True,"[111, 7, 24, 555, 799]","[81, 897, 119, 7, 76]"
EUW1_7192583660,Stuckie McSnort,67,TOP,False,"[111, 7, 24, 555, 799]","[81, 897, 119, 7, 76]"
EUW1_7192583660,Mountain Wolf,234,JUNGLE,False,"[111, 7, 24, 555, 799]","[81, 897, 119, 7, 76]"
EUW1_7192583660,nafkelah5,42,MIDDLE,False,"[111, 7, 24, 555, 799]","[81, 897, 119, 7, 76]"
EUW1_7192583660,i am obsessed,45,BOTTOM,False,"[111, 7, 24, 555, 799]","[81, 897, 119, 7, 76]"
EUW1_7192583660,mersadge,12,UTILITY,False,"[111, 7, 24, 555, 799]","[81, 897, 119, 7, 76]"
EUW1_7197352973,,23,TOP,True,"[893, 799, 72, 61, 897]","[234, 59, 119, 134, 799]"
EUW1_7197352973,Bigby WoIf,104,JUNGLE,True,"[893, 799, 72, 61, 897]","[234, 59, 119, 134, 799]"
EUW1_7197352973,my bad ya kosomk,1,MIDDLE,True,"[893, 799, 72, 61, 897]","[234, 59, 119, 134, 799]"
EUW1_7197352973,xxxaaasss3,22,BOTTOM,True,"[893, 799, 72, 61, 897]","[234, 59, 119, 134, 799]"
EUW1_7197352973,R3B0RN3D,111,UTILITY,True,"[893, 799, 72, 61, 897]","[234, 59, 119, 134, 799]"
EUW1_7197352973,T1 Z3US,126,TOP,False,"[893, 799, 72, 61, 897]","[234, 59, 119, 134, 799]"
EUW1_7197352973,DenSygeKamel69,82,JUNGLE,False,"[893, 799, 72, 61, 897]","[234, 59, 119, 134, 799]"
EUW1_7197352973,mοtjaaa,84,MIDDLE,False,"[893, 799, 72, 61, 897]","[234, 59, 119, 134, 799]"
EUW1_7197352973,u are clapped,42,BOTTOM,False,"[893, 799, 72, 61, 897]","[234, 59, 119, 134, 799]"
EUW1_7197352973,FREE ISRAEL φ,117,UTILITY,False,"[893, 799, 72, 61, 897]","[234, 59, 119, 134, 799]"
EUW1_7194254766,Silk iwnl,79,TOP,True,"[119, 555, 7, 799, 246]","[233, 42, 526, 134, 897]"
EUW1_7194254766,DaaaaahVys,234,JUNGLE,True,"[119, 555, 7, 799, 246]","[233, 42, 526, 134, 897]"
EUW1_7194254766,tibor,777,MIDDLE,True,"[119, 555, 7, 799, 246]","[233, 42, 526, 134, 897]"
EUW1_7194254766,WelcomeToLosersQ,518,BOTTOM,True,"[119, 555, 7, 799, 246]","[233, 42, 526, 134, 897]"
EUW1_7194254766,DoLoFwNiKhMiGa,40,UTILITY,True,"[119, 555, 7, 799, 246]","[233, 42, 526, 134, 897]"
EUW1_7194254766,Kenarettaut,516,TOP,False,"[119, 555, 7, 799, 246]","[233, 42, 526, 134, 897]"
EUW1_7194254766,Duo Ba An,104,JUNGLE,False,"[119, 555, 7, 799, 246]","[233, 42, 526, 134, 897]"
EUW1_7194254766,Odysseus131,163,MIDDLE,False,"[119, 555, 7, 799, 246]","[233, 42, 526, 134, 897]"
EUW1_7194254766,Y4ztrom,51,BOTTOM,False,"[119, 555, 7, 799, 246]","[233, 42, 526, 134, 897]"
EUW1_7194254766,Laliyaa,117,UTILITY,False,"[119, 555, 7, 799, 246]","[233, 42, 526, 134, 897]"
EUW1_7197457322,Petoska,58,TOP,True,"[78, 234, 7, 72, 119]","[28, -1, 24, 42, 72]"
EUW1_7197457322,Corruptıon,30,JUNGLE,True,"[78, 234, 7, 72, 119]","[28, -1, 24, 42, 72]"
EUW1_7197457322,Kick LimitTester,246,MIDDLE,True,"[78, 234, 7, 72, 119]","[28, -1, 24, 42, 72]"
EUW1_7197457322,ECSTASSSY,51,BOTTOM,True,"[78, 234, 7, 72, 119]","[28, -1, 24, 42, 72]"
EUW1_7197457322,Dreampull,497,UTILITY,True,"[78, 234, 7, 72, 119]","[28, -1, 24, 42, 72]"
EUW1_7197457322,cats and funny,897,TOP,False,"[78, 234, 7, 72, 119]","[28, -1, 24, 42, 72]"
EUW1_7197457322,30th of November,131,JUNGLE,False,"[78, 234, 7, 72, 119]","[28, -1, 24, 42, 72]"
EUW1_7197457322,CR7 secret acc ,799,MIDDLE,False,"[78, 234, 7, 72, 119]","[28, -1, 24, 42, 72]"
EUW1_7197457322,Papadodi,22,BOTTOM,False,"[78, 234, 7, 72, 119]","[28, -1, 24, 42, 72]"
EUW1_7197457322,Shawi Katami,43,UTILITY,False,"[78, 234, 7, 72, 119]","[28, -1, 24, 42, 72]"
EUW1_7197249224,Brutal Eowide,24,TOP,False,"[-1, 157, 54, -1, -1]","[54, 893, 84, 22, 119]"
EUW1_7197249224,Paulakos MUI God,120,JUNGLE,False,"[-1, 157, 54, -1, -1]","[54, 893, 84, 22, 119]"
EUW1_7197249224,SHYIJYQQD,163,,False,"[-1, 157, 54, -1, -1]","[54, 893, 84, 22, 119]"
EUW1_7197249224,iAsasinoGR,21,BOTTOM,False,"[-1, 157, 54, -1, -1]","[54, 893, 84, 22, 119]"
EUW1_7197249224,Pareadim,412,UTILITY,False,"[-1, 157, 54, -1, -1]","[54, 893, 84, 22, 119]"
EUW1_7197249224,Delete Sett,799,TOP,True,"[-1, 157, 54, -1, -1]","[54, 893, 84, 22, 119]"
EUW1_7197249224,Bigby WoIf,104,JUNGLE,True,"[-1, 157, 54, -1, -1]","[54, 893, 84, 22, 119]"
EUW1_7197249224,Squiddly,517,MIDDLE,True,"[-1, 157, 54, -1, -1]","[54, 893, 84, 22, 119]"
EUW1_7197249224,KDavid02,498,BOTTOM,True,"[-1, 157, 54, -1, -1]","[54, 893, 84, 22, 119]"
EUW1_7197249224,turkish supp 83,89,UTILITY,True,"[-1, 157, 54, -1, -1]","[54, 893, 84, 22, 119]"
EUW1_7194950735,Odoamne,150,TOP,False,"[53, 12, 72, 134, 76]","[72, 22, 799, 360, 517]"
EUW1_7194950735,Mountain Wolf,234,JUNGLE,False,"[53, 12, 72, 134, 76]","[72, 22, 799, 360, 517]"
EUW1_7194950735,Clark Ashton S,893,MIDDLE,False,"[53, 12, 72, 134, 76]","[72, 22, 799, 360, 517]"
EUW1_7194950735,k the kid,110,BOTTOM,False,"[53, 12, 72, 134, 76]","[72, 22, 799, 360, 517]"
EUW1_7194950735,TIKT0K SUPERSTAR,412,UTILITY,False,"[53, 12, 72, 134, 76]","[72, 22, 799, 360, 517]"
EUW1_7194950735,SMRADOCH ROBO,68,TOP,True,"[53, 12, 72, 134, 76]","[72, 22, 799, 360, 517]"
EUW1_7194950735,Tanu,121,JUNGLE,True,"[53, 12, 72, 134, 76]","[72, 22, 799, 360, 517]"
EUW1_7194950735,Łanz,711,MIDDLE,True,"[53, 12, 72, 134, 76]","[72, 22, 799, 360, 517]"
EUW1_7194950735,QloTrGeSdV,51,BOTTOM,True,"[53, 12, 72, 134, 76]","[72, 22, 799, 360, 517]"
EUW1_7194950735,Hannover,223,UTILITY,True,"[53, 12, 72, 134, 76]","[72, 22, 799, 360, 517]"
EUW1_7191839757,200 SAKUYA,157,TOP,True,"[35, 134, 897, 22, 517]","[104, 555, 246, 799, 85]"
EUW1_7191839757,,59,JUNGLE,True,"[35, 134, 897, 22, 517]","[104, 555, 246, 799, 85]"
EUW1_7191839757,lΞIΞlΞIΞIΞl,69,MIDDLE,True,"[35, 134, 897, 22, 517]","[104, 555, 246, 799, 85]"
EUW1_7191839757,YameteOniiiiChan,147,BOTTOM,True,"[35, 134, 897, 22, 517]","[104, 555, 246, 799, 85]"
EUW1_7191839757,Alien Fu Fu,412,UTILITY,True,"[35, 134, 897, 22, 517]","[104, 555, 246, 799, 85]"
EUW1_7191839757,GIFGAS,266,TOP,False,"[35, 134, 897, 22, 517]","[104, 555, 246, 799, 85]"
EUW1_7191839757,Yokac,76,JUNGLE,False,"[35, 134, 897, 22, 517]","[104, 555, 246, 799, 85]"
EUW1_7191839757,Silk iwnl,777,MIDDLE,False,"[35, 134, 897, 22, 517]","[104, 555, 246, 799, 85]"
EUW1_7191839757,Omigma,51,BOTTOM,False,"[35, 134, 897, 22, 517]","[104, 555, 246, 799, 85]"
EUW1_7191839757,Owelius,43,UTILITY,False,"[35, 134, 897, 22, 517]","[104, 555, 246, 799, 85]"
EUW1_7196878915,sense xvenım,887,TOP,True,"[76, 7, 42, 107, 111]","[157, 107, 254, 72, 42]"
EUW1_7196878915,Mountain Wolf,234,JUNGLE,True,"[76, 7, 42, 107, 111]","[157, 107, 254, 72, 42]"
EUW1_7196878915,Molnigt,777,MIDDLE,True,"[76, 7, 42, 107, 111]","[157, 107, 254, 72, 42]"
EUW1_7196878915,Bitten BuIIet,22,BOTTOM,True,"[76, 7, 42, 107, 111]","[157, 107, 254, 72, 42]"
EUW1_7196878915,DRUKARZ LP,117,UTILITY,True,"[76, 7, 42, 107, 111]","[157, 107, 254, 72, 42]"
EUW1_7196878915,Maynter,799,TOP,False,"[76, 7, 42, 107, 111]","[157, 107, 254, 72, 42]"
EUW1_7196878915,sicarios wolorz,64,JUNGLE,False,"[76, 7, 42, 107, 111]","[157, 107, 254, 72, 42]"
EUW1_7196878915,paradox4321,893,MIDDLE,False,"[76, 7, 42, 107, 111]","[157, 107, 254, 72, 42]"
EUW1_7196878915,RYU Tockimo,50,BOTTOM,False,"[76, 7, 42, 107, 111]","[157, 107, 254, 72, 42]"
EUW1_7196878915,mersadge,555,UTILITY,False,"[76, 7, 42, 107, 111]","[157, 107, 254, 72, 42]"
EUW1_7193371471,cadianNN,54,TOP,True,"[72, 517, 157, 799, 104]","[51, 7, 201, 799, 72]"
EUW1_7193371471,DONTESTMEXXXXX,24,JUNGLE,True,"[72, 517, 157, 799, 104]","[51, 7, 201, 799, 72]"
EUW1_7193371471,ocsaV,910,MIDDLE,True,"[72, 517, 157, 799, 104]","[51, 7, 201, 799, 72]"
EUW1_7193371471,Aizel9,22,BOTTOM,True,"[72, 517, 157, 799, 104]","[51, 7, 201, 799, 72]"
EUW1_7193371471,GIA Attila,111,UTILITY,True,"[72, 517, 157, 799, 104]","[51, 7, 201, 799, 72]"
EUW1_7193371471,everydaygayguy,67,BOTTOM,False,"[72, 517, 157, 799, 104]","[51, 7, 201, 799, 72]"
EUW1_7193371471,Roulette,106,JUNGLE,False,"[72, 517, 157, 799, 104]","[51, 7, 201, 799, 72]"
EUW1_7193371471,Mid1704,61,MIDDLE,False,"[72, 517, 157, 799, 104]","[51, 7, 201, 799, 72]"
EUW1_7193371471,Brutal Eowide,119,TOP,False,"[72, 517, 157, 799, 104]","[51, 7, 201, 799, 72]"
EUW1_7193371471,Versonance,37,UTILITY,False,"[72, 517, 157, 799, 104]","[51, 7, 201, 799, 72]"
EUW1_7191664074,KoreanSoloLaner,92,TOP,True,"[799, 22, 58, 166, 51]","[893, 3, 51, 555, 72]"
EUW1_7191664074,I like pork,200,JUNGLE,True,"[799, 22, 58, 166, 51]","[893, 3, 51, 555, 72]"
EUW1_7191664074,fantomisto,163,MIDDLE,True,"[799, 22, 58, 166, 51]","[893, 3, 51, 555, 72]"
EUW1_7191664074,love scenario,145,BOTTOM,True,"[799, 22, 58, 166, 51]","[893, 3, 51, 555, 72]"
EUW1_7191664074,HARBO JØDEHADER,44,UTILITY,True,"[799, 22, 58, 166, 51]","[893, 3, 51, 555, 72]"
EUW1_7191664074,NAAYIL,897,TOP,False,"[799, 22, 58, 166, 51]","[893, 3, 51, 555, 72]"
EUW1_7191664074,I AM RICH MINION,60,JUNGLE,False,"[799, 22, 58, 166, 51]","[893, 3, 51, 555, 72]"
EUW1_7191664074,improver v2,777,MIDDLE,False,"[799, 22, 58, 166, 51]","[893, 3, 51, 555, 72]"
EUW1_7191664074,ζΔζΔζΔζΔ,29,BOTTOM,False,"[799, 22, 58, 166, 51]","[893, 3, 51, 555, 72]"
EUW1_7191664074,maciuuś,350,UTILITY,False,"[799, 22, 58, 166, 51]","[893, 3, 51, 555, 72]"
EUW1_7195677923,PoEs tk,92,TOP,False,"[517, 119, 555, -1, 58]","[235, 72, 555, 42, 107]"
EUW1_7195677923,Ahsokaa,143,JUNGLE,False,"[517, 119, 555, -1, 58]","[235, 72, 555, 42, 107]"
EUW1_7195677923,Egirls,133,MIDDLE,False,"[517, 119, 555, -1, 58]","[235, 72, 555, 42, 107]"
EUW1_7195677923,Denki sutando,147,BOTTOM,False,"[517, 119, 555, -1, 58]","[235, 72, 555, 42, 107]"
EUW1_7195677923,MariosHouse,111,UTILITY,False,"[517, 119, 555, -1, 58]","[235, 72, 555, 42, 107]"
EUW1_7195677923,Níjhuis,54,TOP,True,"[517, 119, 555, -1, 58]","[235, 72, 555, 42, 107]"
EUW1_7195677923,Ying Zhan,91,JUNGLE,True,"[517, 119, 555, -1, 58]","[235, 72, 555, 42, 107]"
EUW1_7195677923,Mazs,893,MIDDLE,True,"[517, 119, 555, -1, 58]","[235, 72, 555, 42, 107]"
EUW1_7195677923,FLICKERRRRRRRRRR,221,BOTTOM,True,"[517, 119, 555, -1, 58]","[235, 72, 555, 42, 107]"
EUW1_7195677923,Furkoazkî,497,UTILITY,True,"[517, 119, 555, -1, 58]","[235, 72, 555, 42, 107]"
EUW1_7192100345,ΑrchΦiend,58,TOP,False,"[119, 72, 893, 7, 555]","[234, 77, -1, 72, 893]"
EUW1_7192100345,Poopmaker,64,JUNGLE,False,"[119, 72, 893, 7, 555]","[234, 77, -1, 72, 893]"
EUW1_7192100345,Benjaaffgonext,134,MIDDLE,False,"[119, 72, 893, 7, 555]","[234, 77, -1, 72, 893]"
EUW1_7192100345,adriano30,81,BOTTOM,False,"[119, 72, 893, 7, 555]","[234, 77, -1, 72, 893]"
EUW1_7192100345,Airobloodin,43,UTILITY,False,"[119, 72, 893, 7, 555]","[234, 77, -1, 72, 893]"
EUW1_7192100345,Captain Volibear,106,TOP,True,"[119, 72, 893, 7, 555]","[234, 77, -1, 72, 893]"
EUW1_7192100345,Tanu,121,JUNGLE,True,"[119, 72, 893, 7, 555]","[234, 77, -1, 72, 893]"
EUW1_7192100345,ZWYROO,145,MIDDLE,True,"[119, 72, 893, 7, 555]","[234, 77, -1, 72, 893]"
EUW1_7192100345,qcevwcqsadf,42,BOTTOM,True,"[119, 72, 893, 7, 555]","[234, 77, -1, 72, 893]"
EUW1_7192100345,ŚIGMA OLUS,111,UTILITY,True,"[119, 72, 893, 7, 555]","[234, 77, -1, 72, 893]"
EUW1_7198052315,Shensual Łover,98,TOP,True,"[114, 72, 555, 107, 77]","[42, 154, 7, 119, 72]"
EUW1_7198052315,B1lly Herrington,25,JUNGLE,True,"[114, 72, 555, 107, 77]","[42, 154, 7, 119, 72]"
EUW1_7198052315,FA Midlaner,39,MIDDLE,True,"[114, 72, 555, 107, 77]","[42, 154, 7, 119, 72]"
EUW1_7198052315,Peace οf Mind,22,BOTTOM,True,"[114, 72, 555, 107, 77]","[42, 154, 7, 119, 72]"
EUW1_7198052315,Redfernal,902,UTILITY,True,"[114, 72, 555, 107, 77]","[42, 154, 7, 119, 72]"
EUW1_7198052315,Arima Kousěi ,67,TOP,False,"[114, 72, 555, 107, 77]","[42, 154, 7, 119, 72]"
EUW1_7198052315,LA GADJI PAQUETA,143,JUNGLE,False,"[114, 72, 555, 107, 77]","[42, 154, 7, 119, 72]"
EUW1_7198052315,a ronins purpose,126,MIDDLE,False,"[114, 72, 555, 107, 77]","[42, 154, 7, 119, 72]"
EUW1_7198052315,MetroArcher,51,BOTTOM,False,"[114, 72, 555, 107, 77]","[42, 154, 7, 119, 72]"
EUW1_7198052315,JANGOOOO,888,UTILITY,False,"[114, 72, 555, 107, 77]","[42, 154, 7, 119, 72]"
EUW1_7197611765,Smurfegutten,79,TOP,True,"[54, 910, 235, 555, 72]","[222, 134, 799, 30, 72]"
EUW1_7197611765,SpeeDy Recovery,234,JUNGLE,True,"[54, 910, 235, 555, 72]","[222, 134, 799, 30, 72]"
EUW1_7197611765,TH Jerkz,103,MIDDLE,True,"[54, 910, 235, 555, 72]","[222, 134, 799, 30, 72]"
EUW1_7197611765,,81,BOTTOM,True,"[54, 910, 235, 555, 72]","[222, 134, 799, 30, 72]"
EUW1_7197611765,Uvynonr,432,UTILITY,True,"[54, 910, 235, 555, 72]","[222, 134, 799, 30, 72]"
EUW1_7197611765,Virgin Radio,887,TOP,False,"[54, 910, 235, 555, 72]","[222, 134, 799, 30, 72]"
EUW1_7197611765,,5,JUNGLE,False,"[54, 910, 235, 555, 72]","[222, 134, 799, 30, 72]"
EUW1_7197611765,,777,MIDDLE,False,"[54, 910, 235, 555, 72]","[222, 134, 799, 30, 72]"
EUW1_7197611765,2023 SOLDIER,21,BOTTOM,False,"[54, 910, 235, 555, 72]","[222, 134, 799, 30, 72]"
EUW1_7197611765,Glitch,117,UTILITY,False,"[54, 910, 235, 555, 72]","[222, 134, 799, 30, 72]"
EUW1_7193594145,rayndex33,893,TOP,False,"[235, 104, 799, 876, 80]","[58, 42, 72, 7, 104]"
EUW1_7193594145,wtf im crying,154,JUNGLE,False,"[235, 104, 799, 876, 80]","[58, 42, 72, 7, 104]"
EUW1_7193594145,Keziix 1,777,MIDDLE,False,"[235, 104, 799, 876, 80]","[58, 42, 72, 7, 104]"
EUW1_7193594145,Omnisciênt,81,BOTTOM,False,"[235, 104, 799, 876, 80]","[58, 42, 72, 7, 104]"
EUW1_7193594145,Uvynonr,432,UTILITY,False,"[235, 104, 799, 876, 80]","[58, 42, 72, 7, 104]"
EUW1_7193594145,Tomitch,84,TOP,True,"[235, 104, 799, 876, 80]","[58, 42, 72, 7, 104]"
EUW1_7193594145,jibjungdoen,25,JUNGLE,True,"[235, 104, 799, 876, 80]","[58, 42, 72, 7, 104]"
EUW1_7193594145,Godskin Apostle,126,MIDDLE,True,"[235, 104, 799, 876, 80]","[58, 42, 72, 7, 104]"
EUW1_7193594145,Daksider,22,BOTTOM,True,"[235, 104, 799, 876, 80]","[58, 42, 72, 7, 104]"
EUW1_7193594145,Sencer1,555,UTILITY,True,"[235, 104, 799, 876, 80]","[58, 42, 72, 7, 104]"
EUW1_7193091512,e ti de quen ves,150,TOP,False,"[254, 555, 799, 42, 119]","[134, 72, -1, 119, 40]"
EUW1_7193091512,BLUERZOR,60,JUNGLE,False,"[254, 555, 799, 42, 119]","[134, 72, -1, 119, 40]"
EUW1_7193091512,Xephal,777,MIDDLE,False,"[254, 555, 799, 42, 119]","[134, 72, -1, 119, 40]"
